article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
572857003,572857,EQ Boar tank,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Vest top in patterned cotton jersey.
572858002,572858,EQ Quinoa tee,255,T-shirt,Garment Upper body,1010008,Front print,6,Light Grey,1,Dusty Light,12,Grey,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Cropped T-shirt in cotton jersey with an embroidered motif at the top.
572904001,572904,Popper,252,Sweater,Garment Upper body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, turtleneck jumper in a soft, fine knit containing glittery threads with low dropped shoulders and wide sleeves with tapered cuffs. Narrow cut at the hem with high slits in the sides. Longer at the back."
572958001,572958,Signe Brocade dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Sleeveless dress in a jacquard weave containing glittery threads with a concealed zip at the back. Seam at the waist and a very wide skirt and tulle underskirt. Lined.
573017003,573017,Unicorn Shirt Dress,265,Dress,Garment Full body,1010017,Stripe,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short shirt dress in a cotton weave with a collar, button placket and open chest pocket. Long sleeves with buttoned cuffs and a rounded hem. Unlined."
573017004,573017,Unicorn Shirt Dress,265,Dress,Garment Full body,1010017,Stripe,72,Blue,3,Light,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short shirt dress in a cotton weave with a collar, button placket and open chest pocket. Long sleeves with buttoned cuffs and a rounded hem. Unlined."
573038001,573038,Catch me if you can blazer,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Long velvet jacket with a partially concealed double-breasted fastening at the front and notch lapels. Welt front pockets with a flap and decorative buttons at the cuffs. Lined.
573042003,573042,Predator jacket,262,Jacket,Garment Upper body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Short parka in a patterned cotton weave with a small stand-up collar and zip and wind flap with concealed press-studs down the front. Flap chest and front pockets with concealed press-studs, an adjustable tab with a concealed press-stud and slit at the cuffs, and a drawstring at the hem. Lined."
573054002,573054,Melville top,254,Top,Garment Upper body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Lace top with a small stand-up collar, concealed zip at the back and in one side, cap sleeves, a seam at the waist and flounced hem. Lined."
573059001,573059,Make a scene dress,265,Dress,Garment Full body,1010021,Lace,52,Pink,2,Medium Dusty,4,Pink,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long-sleeved lace dress with a V-neck and wrapover front. Concealed zip in the side, seam at the waist and skirt with box pleats. Partly lined."
573059002,573059,Make a scene dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long-sleeved lace dress with a V-neck and wrapover front. Concealed zip in the side, seam at the waist and skirt with box pleats. Partly lined."
573059003,573059,Make a scene dress,265,Dress,Garment Full body,1010021,Lace,43,Dark Red,4,Dark,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long-sleeved lace dress with a V-neck and wrapover front. Concealed zip in the side, seam at the waist and skirt with box pleats. Partly lined."
573071001,573071,Elsa halter neck top,254,Top,Garment Upper body,1010001,All over pattern,42,Red,5,Bright,18,Red,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Slightly shorter halterneck top in a patterned weave with decorative ties at the back of the neck and an opening at the front. Seam under the bust with a drawstring that ties at the sides, and a frill at the hem with slits in the sides. Unlined."
573086001,573086,Punto paris dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long-sleeved, fitted dress in sturdy jersey with sparkly stones at the top, padded shoulders and a concealed zip at the back."
573094001,573094,Julia frill dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Halterneck dress in an airy, patterned weave with decorative ties at the back of the neck and an opening at the front. Seam under the bust with a flounce and a flared, asymmetric, tiered skirt. Concealed zip at the back. Lined skirt."
573096001,573096,Maria dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Dress in an airy, patterned weave in a narrow cut at the top with a small, frilled collar, flounce down the front and seam at the hem with a flounce. Longer at the back. Unlined."
573100001,573100,Yusuf,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in soft mesh with frill details front and back, short sleeves trimmed with a double frill, and a double frill at the hem."
573152003,573152,IZZY+,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152006,573152,IZZY+,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152007,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152008,573152,IZZY+,255,T-shirt,Garment Upper body,1010010,Melange,82,Turquoise,1,Dusty Light,19,Green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152009,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,83,Dark Turquoise,4,Dark,7,Turquoise,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152011,573152,+ IZZY loose tee,255,T-shirt,Garment Upper body,1010010,Melange,52,Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152014,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,30,Other Orange,3,Light,3,Orange,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152016,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,71,Light Blue,3,Light,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152021,573152,+ IZZY loose tee,255,T-shirt,Garment Upper body,1010010,Melange,93,Dark Green,4,Dark,19,Green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152022,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152023,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152024,573152,IZZY+ (1),255,T-shirt,Garment Upper body,1010010,Melange,53,Dark Pink,2,Medium Dusty,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152025,573152,SPORT Izzy loose tee,255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152031,573152,+ IZZY loose tee,255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573152032,573152,SPORT Izzy loose tee,255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Sports top in fast-drying functional fabric with short cap sleeves.
573200002,573200,Round the bend cable,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Textured-knit cardigan in a soft wool blend with dropped shoulders and wide sleeves with close-fitting ribbing at the cuffs. No buttons.
573230001,573230,K Lilac Cardigan EQ,245,Cardigan,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Cardigan in fine-knit cotton with metal buttons down the front and ribbing around the neckline, cuffs and hem."
573230004,573230,K Lilac Cardigan EQ,245,Cardigan,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Cardigan in fine-knit cotton with metal buttons down the front and ribbing around the neckline, cuffs and hem."
573231003,573231,J Ginger EQ,254,Top,Garment Upper body,1010001,All over pattern,62,Purple,7,Medium,6,Lilac Purple,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Top in sweatshirt fabric with 3/4-length puff sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
573235001,573235,J Petunia EQ,252,Sweater,Garment Upper body,1010011,Metallic,11,Off White,1,Dusty Light,9,White,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Top in glittery sweatshirt fabric with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
573237001,573237,J Minnie T EQ,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Viscose jersey top with a deep neckline at the front and short cap sleeves.
573237002,573237,J Minnie T EQ,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Viscose jersey top with a deep neckline at the front and short cap sleeves.
573237003,573237,J Minnie T EQ,255,T-shirt,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,12,Grey,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Viscose jersey top with a deep neckline at the front and short cap sleeves.
573237004,573237,J Minnie T EQ,255,T-shirt,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Viscose jersey top with a deep neckline at the front and short cap sleeves.
573241001,573241,W Rooster EQ,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Short dress in a patterned crêpe weave with a collar, concealed button placket and long sleeves with buttoned cuffs. Gathered seam at the waist, gently flared skirt and a wide flounce at the hem. Unlined."
573243001,573243,W Geranium EQ,265,Dress,Garment Full body,1010001,All over pattern,61,Light Purple,3,Light,6,Lilac Purple,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Long, sleeveless dress in a crisp, patterned cotton weave with a V-neck and shoulder straps. Gathered seam at the waist, a concealed zip in the side and a skirt with tiers to the hem. Unlined."
573259002,573259,Sibylla,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Tunic in woven fabric with a collar, V-neck and long sleeves with wide, flared, buttoned cuffs. Narrow detachable tie belt at the waist and slits in the sides."
573282004,573282,ANNA SS SLUB,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282010,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282011,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282012,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282015,573282,ANNA SS SLUB,255,T-shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282019,573282,ANNA SS SLUB,255,T-shirt,Garment Upper body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282021,573282,ANNA SS SLUB,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282024,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010017,Stripe,42,Red,5,Bright,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282030,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573282033,573282,ANNA SLUB,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted short-sleeved top in slub jersey made from organic cotton with a round neck and rounded hem.
573284037,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284038,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284043,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284045,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284053,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284054,573284,1 - PACK,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284055,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284056,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284057,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
573284058,573284,1 - PACK,255,T-shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted T-shirt in soft organic cotton jersey.
